PiezoResult

Table 1
Table No [#]	Dpp [nm]	Rav [Ohm]	Measurement Status []	Vmax+ [V]	Vmax- [V]	Pvmax+ [uC/cm2]	Pvmax- [uC/cm2]	Dvmax+ [nm/V]	Dvmax- [nm/V]	Ipk+ [A]	Ipk- [A]	Hysteresis Frequency [Hz]	Hysteresis Amplitude [V]	Current Range []	Averages []	Delay [s]	
1.000000e+000	1.920380e+003	1.787340e+008	5.140000e+002	1.473740e+003	-1.329270e+003	6.394110e+000	-5.739720e+000	8.182740e+002	-9.311000e+002	2.478500e-004	-3.290240e-004	1.470590e-002	1.400000e+003	5.000000e+000	1.000000e+000	1.000000e+000	
2.000000e+000	2.031000e+003	6.768090e+008	5.140000e+002	1.473810e+003	-1.329690e+003	7.655530e+000	-6.592890e+000	9.837860e+002	-9.791260e+002	2.045260e-004	-3.442310e-004	1.470590e-002	1.400000e+003	5.000000e+000	1.000000e+000	1.000000e+000	
3.000000e+000	2.051810e+003	7.414010e+008	5.140000e+002	1.473780e+003	-1.329230e+003	4.622290e+000	-5.314970e+001	6.879690e+002	5.998290e+002	2.890790e-004	-3.139220e-004	9.523810e-003	1.400000e+003	5.000000e+000	1.000000e+000	1.000000e+000	
4.000000e+000	1.401950e+003	1.199260e+009	5.140000e+002	1.473740e+003	-1.328870e+003	4.849070e+000	-4.022370e+001	1.268800e+002	-3.809610e+002	7.228550e-005	-5.099490e-005	7.142840e-004	1.400000e+003	5.000000e+000	1.000000e+000	1.000000e+000	

Piezo
Program: aixPlorer Software version 3.0.44.0
TimeStamp: 08/23/2019 11:47:27
TfaModule: PZM
ProgramMode: 0
TfaFileType: data
BasicUnit: BU624-1
TfaVersion: 4.11.0

Table 1
Timestamp: 08/23/2019 11:47:28
Number Of Ceramic Layers: 1
TableVersion: 4.11.0
RDev [1]: 2.0495
DOffset [nm]: -223.349
DBLIDevpp [1]: 0
DBLIDev [1]: -4.43534
Error: underflow
Monitoring: YES
Averages: 1
SingleLoop: YES
Settings: OM PE SL MW HV MON LF
Waveform: D:/Monica/remnant_test/waves_trap_1400V_creep/rmn_1400V_1000V_60s.tfw : Waveform 0
SampleName: CREEP_1400V_1000V_60S
Area [mm2]: 60
Thickness [nm]: 800000
Current Range: 5 (1mA)
ManualWaveform: 1
Hysteresis Frequency [Hz]: 0.0147059
Hysteresis Amplitude [V]: 1400
Delay [s]: 1
DisplacementChannelFactor [nm/V]: -15480
Dpp [nm]: 1920.38
Vmax+ [V]: 1473.74
Vmax- [V]: -1329.27
Pvmax+ [uC/cm2]: 6.39411
Pvmax- [uC/cm2]: -5.73972
Dvmax+ [nm/V]: 818.274
Dvmax- [nm/V]: -931.1
Ipk+ [A]: 0.00024785
Ipk- [A]: -0.000329024
Rav [Ohm]: 1.78734e+008
Basic System: TFAnalyzer 2000 E
Measure Head: FE 568-2
MeasureHal Profile: default
Program Version: 3.0.44.0
Operator: Unknown
HV Amplifier: TREK 610E 10kV
Interferometer: SIOS
Measurement Topology: electrical 3, strain 3
Measurement Status: 514
Time [s]	V+ [V]	V- [V]	I1 [A]	P1 [uC/cm2]	I2 [A]	P2 [uC/cm2]	I3 [A]	P3 [uC/cm2]	D1 [nm]	D2 [nm]	D3 [nm]	CH3 [V]	
4.990841e+001	7.211621e+001	0.000000e+000	-1.897164e-007	-1.718547e+001	-1.897164e-007	-1.718547e+001	0.000000e+000	0.000000e+000	-7.255857e+001	-7.255857e+001	0.000000e+000	0.000000e+000	
4.992201e+001	7.207878e+001	0.000000e+000	-1.983838e-007	-1.718987e+001	-1.983838e-007	-1.718987e+001	0.000000e+000	0.000000e+000	-7.486962e+001	-7.486962e+001	0.000000e+000	0.000000e+000	
4.993561e+001	7.213923e+001	0.000000e+000	-1.942402e-007	-1.719432e+001	-1.942402e-007	-1.719432e+001	0.000000e+000	0.000000e+000	-7.506841e+001	-7.506841e+001	0.000000e+000	0.000000e+000	
4.994921e+001	7.247877e+001	0.000000e+000	-1.891538e-007	-1.719866e+001	-1.891538e-007	-1.719866e+001	0.000000e+000	0.000000e+000	-7.348093e+001	-7.348093e+001	0.000000e+000	0.000000e+000	
4.996282e+001	7.216301e+001	0.000000e+000	-1.706368e-007	-1.720274e+001	-1.706368e-007	-1.720274e+001	0.000000e+000	0.000000e+000	-7.410279e+001	-7.410279e+001	0.000000e+000	0.000000e+000	
4.997642e+001	7.199553e+001	0.000000e+000	-1.848259e-007	-1.720677e+001	-1.848259e-007	-1.720677e+001	0.000000e+000	0.000000e+000	-7.440038e+001	-7.440038e+001	0.000000e+000	0.000000e+000	
4.999002e+001	7.230455e+001	0.000000e+000	-1.897672e-007	-1.721102e+001	-1.897672e-007	-1.721102e+001	0.000000e+000	0.000000e+000	-7.257712e+001	-7.257712e+001	0.000000e+000	0.000000e+000	
5.000363e+001	7.196026e+001	0.000000e+000	-1.869198e-007	-1.721529e+001	-1.869198e-007	-1.721529e+001	0.000000e+000	0.000000e+000	-7.243456e+001	-7.243456e+001	0.000000e+000	0.000000e+000	
5.001723e+001	7.224143e+001	0.000000e+000	-1.864140e-007	-1.721952e+001	-1.864140e-007	-1.721952e+001	0.000000e+000	0.000000e+000	-7.321097e+001	-7.321097e+001	0.000000e+000	0.000000e+000	
5.003083e+001	7.234546e+001	0.000000e+000	-1.880292e-007	-1.722376e+001	-1.880292e-007	-1.722376e+001	0.000000e+000	0.000000e+000	-7.090200e+001	-7.090200e+001	0.000000e+000	0.000000e+000	
5.004443e+001	7.230239e+001	0.000000e+000	-1.902536e-007	-1.722805e+001	-1.902536e-007	-1.722805e+001	0.000000e+000	0.000000e+000	-7.040621e+001	-7.040621e+001	0.000000e+000	0.000000e+000	
5.005804e+001	7.208495e+001	0.000000e+000	-1.974112e-007	-1.723244e+001	-1.974112e-007	-1.723244e+001	0.000000e+000	0.000000e+000	-7.148736e+001	-7.148736e+001	0.000000e+000	0.000000e+000	
5.007164e+001	7.249367e+001	0.000000e+000	-1.888031e-007	-1.723682e+001	-1.888031e-007	-1.723682e+001	0.000000e+000	0.000000e+000	-7.033202e+001	-7.033202e+001	0.000000e+000	0.000000e+000	
5.008524e+001	7.225632e+001	0.000000e+000	-1.817161e-007	-1.724102e+001	-1.817161e-007	-1.724102e+001	0.000000e+000	0.000000e+000	-6.975684e+001	-6.975684e+001	0.000000e+000	0.000000e+000	
5.009884e+001	7.212715e+001	0.000000e+000	-1.966889e-007	-1.724531e+001	-1.966889e-007	-1.724531e+001	0.000000e+000	0.000000e+000	-7.129984e+001	-7.129984e+001	0.000000e+000	0.000000e+000	
5.011245e+001	7.252562e+001	0.000000e+000	-1.679932e-007	-1.724945e+001	-1.679932e-007	-1.724945e+001	0.000000e+000	0.000000e+000	-6.743949e+001	-6.743949e+001	0.000000e+000	0.000000e+000	
5.012605e+001	7.229919e+001	0.000000e+000	-1.986011e-007	-1.725360e+001	-1.986011e-007	-1.725360e+001	0.000000e+000	0.000000e+000	-6.600850e+001	-6.600850e+001	0.000000e+000	0.000000e+000	
5.013965e+001	7.231070e+001	0.000000e+000	-2.030892e-007	-1.725816e+001	-2.030892e-007	-1.725816e+001	0.000000e+000	0.000000e+000	-6.847289e+001	-6.847289e+001	0.000000e+000	0.000000e+000	
5.015326e+001	7.196824e+001	0.000000e+000	-1.775276e-007	-1.726247e+001	-1.775276e-007	-1.726247e+001	0.000000e+000	0.000000e+000	-6.780445e+001	-6.780445e+001	0.000000e+000	0.000000e+000	
5.016686e+001	7.224206e+001	0.000000e+000	-2.008201e-007	-1.726676e+001	-2.008201e-007	-1.726676e+001	0.000000e+000	0.000000e+000	-6.468152e+001	-6.468152e+001	0.000000e+000	0.000000e+000	
5.018046e+001	7.215379e+001	0.000000e+000	-1.954986e-007	-1.727125e+001	-1.954986e-007	-1.727125e+001	0.000000e+000	0.000000e+000	-6.518205e+001	-6.518205e+001	0.000000e+000	0.000000e+000	
5.019406e+001	7.235362e+001	0.000000e+000	-1.866956e-007	-1.727558e+001	-1.866956e-007	-1.727558e+001	0.000000e+000	0.000000e+000	-6.606169e+001	-6.606169e+001	0.000000e+000	0.000000e+000	
5.020767e+001	7.237941e+001	0.000000e+000	-1.635905e-007	-1.727955e+001	-1.635905e-007	-1.727955e+001	0.000000e+000	0.000000e+000	-6.436794e+001	-6.436794e+001	0.000000e+000	0.000000e+000	
5.022127e+001	7.222287e+001	0.000000e+000	-1.904591e-007	-1.728357e+001	-1.904591e-007	-1.728357e+001	0.000000e+000	0.000000e+000	-6.474504e+001	-6.474504e+001	0.000000e+000	0.000000e+000	
5.023487e+001	7.207959e+001	0.000000e+000	-1.680749e-007	-1.728763e+001	-1.680749e-007	-1.728763e+001	0.000000e+000	0.000000e+000	-6.448113e+001	-6.448113e+001	0.000000e+000	0.000000e+000	
5.024847e+001	7.217785e+001	0.000000e+000	-1.533038e-007	-1.729127e+001	-1.533038e-007	-1.729127e+001	0.000000e+000	0.000000e+000	-6.338302e+001	-6.338302e+001	0.000000e+000	0.000000e+000	
5.026208e+001	7.223322e+001	0.000000e+000	-1.898951e-007	-1.729517e+001	-1.898951e-007	-1.729517e+001	0.000000e+000	0.000000e+000	-6.413219e+001	-6.413219e+001	0.000000e+000	0.000000e+000	
5.027568e+001	7.211016e+001	0.000000e+000	-1.962488e-007	-1.729954e+001	-1.962488e-007	-1.729954e+001	0.000000e+000	0.000000e+000	-6.331949e+001	-6.331949e+001	0.000000e+000	0.000000e+000	
5.028928e+001	7.221548e+001	0.000000e+000	-2.054660e-007	-1.730410e+001	-2.054660e-007	-1.730410e+001	0.000000e+000	0.000000e+000	-6.208960e+001	-6.208960e+001	0.000000e+000	0.000000e+000	
5.030289e+001	7.216192e+001	0.000000e+000	-1.934165e-007	-1.730862e+001	-1.934165e-007	-1.730862e+001	0.000000e+000	0.000000e+000	-6.293994e+001	-6.293994e+001	0.000000e+000	0.000000e+000	
5.031649e+001	7.225323e+001	0.000000e+000	-1.920290e-007	-1.731299e+001	-1.920290e-007	-1.731299e+001	0.000000e+000	0.000000e+000	-6.321882e+001	-6.321882e+001	0.000000e+000	0.000000e+000	
5.033009e+001	7.237563e+001	0.000000e+000	-1.876712e-007	-1.731729e+001	-1.876712e-007	-1.731729e+001	0.000000e+000	0.000000e+000	-6.314046e+001	-6.314046e+001	0.000000e+000	0.000000e+000	
5.034369e+001	7.224196e+001	0.000000e+000	-1.897708e-007	-1.732157e+001	-1.897708e-007	-1.732157e+001	0.000000e+000	0.000000e+000	-6.354844e+001	-6.354844e+001	0.000000e+000	0.000000e+000	
5.035730e+001	7.224948e+001	0.000000e+000	-1.864264e-007	-1.732583e+001	-1.864264e-007	-1.732583e+001	0.000000e+000	0.000000e+000	-6.399982e+001	-6.399982e+001	0.000000e+000	0.000000e+000	
5.037090e+001	7.218381e+001	0.000000e+000	-1.794140e-007	-1.732998e+001	-1.794140e-007	-1.732998e+001	0.000000e+000	0.000000e+000	-6.224486e+001	-6.224486e+001	0.000000e+000	0.000000e+000	
5.038450e+001	7.226528e+001	0.000000e+000	-1.989122e-007	-1.733427e+001	-1.989122e-007	-1.733427e+001	0.000000e+000	0.000000e+000	-6.466311e+001	-6.466311e+001	0.000000e+000	0.000000e+000	
5.039810e+001	7.211967e+001	0.000000e+000	-1.799238e-007	-1.733856e+001	-1.799238e-007	-1.733856e+001	0.000000e+000	0.000000e+000	-6.467471e+001	-6.467471e+001	0.000000e+000	0.000000e+000	
5.041171e+001	7.218612e+001	0.000000e+000	-1.650306e-007	-1.734247e+001	-1.650306e-007	-1.734247e+001	0.000000e+000	0.000000e+000	-6.489900e+001	-6.489900e+001	0.000000e+000	0.000000e+000	
5.042531e+001	7.216036e+001	0.000000e+000	-1.777742e-007	-1.734636e+001	-1.777742e-007	-1.734636e+001	0.000000e+000	0.000000e+000	-6.739610e+001	-6.739610e+001	0.000000e+000	0.000000e+000	
5.043891e+001	7.215960e+001	0.000000e+000	-1.952374e-007	-1.735059e+001	-1.952374e-007	-1.735059e+001	0.000000e+000	0.000000e+000	-6.835908e+001	-6.835908e+001	0.000000e+000	0.000000e+000	
5.045252e+001	7.218528e+001	0.000000e+000	-1.694787e-007	-1.735472e+001	-1.694787e-007	-1.735472e+001	0.000000e+000	0.000000e+000	-6.827192e+001	-6.827192e+001	0.000000e+000	0.000000e+000	
5.046612e+001	7.231347e+001	0.000000e+000	-1.687692e-007	-1.735856e+001	-1.687692e-007	-1.735856e+001	0.000000e+000	0.000000e+000	-7.130978e+001	-7.130978e+001	0.000000e+000	0.000000e+000	
5.047972e+001	7.207218e+001	0.000000e+000	-1.864587e-007	-1.736258e+001	-1.864587e-007	-1.736258e+001	0.000000e+000	0.000000e+000	-7.195632e+001	-7.195632e+001	0.000000e+000	0.000000e+000	
5.049332e+001	7.229765e+001	0.000000e+000	-1.782281e-007	-1.736672e+001	-1.782281e-007	-1.736672e+001	0.000000e+000	0.000000e+000	-7.013486e+001	-7.013486e+001	0.000000e+000	0.000000e+000	
5.050693e+001	7.210751e+001	0.000000e+000	-1.852760e-007	-1.737084e+001	-1.852760e-007	-1.737084e+001	0.000000e+000	0.000000e+000	-7.091870e+001	-7.091870e+001	0.000000e+000	0.000000e+000	
5.052053e+001	7.243223e+001	0.000000e+000	-1.966814e-007	-1.737517e+001	-1.966814e-007	-1.737517e+001	0.000000e+000	0.000000e+000	-7.283903e+001	-7.283903e+001	0.000000e+000	0.000000e+000	
5.053413e+001	7.241142e+001	0.000000e+000	-1.847845e-007	-1.737949e+001	-1.847845e-007	-1.737949e+001	0.000000e+000	0.000000e+000	-7.151943e+001	-7.151943e+001	0.000000e+000	0.000000e+000	
5.054773e+001	7.213325e+001	0.000000e+000	-1.775806e-007	-1.738360e+001	-1.775806e-007	-1.738360e+001	0.000000e+000	0.000000e+000	-7.069600e+001	-7.069600e+001	0.000000e+000	0.000000e+000	
5.056134e+001	7.202885e+001	0.000000e+000	-1.967882e-007	-1.738784e+001	-1.967882e-007	-1.738784e+001	0.000000e+000	0.000000e+000	-7.261993e+001	-7.261993e+001	0.000000e+000	0.000000e+000	
5.057494e+001	7.213581e+001	0.000000e+000	-1.788757e-007	-1.739210e+001	-1.788757e-007	-1.739210e+001	0.000000e+000	0.000000e+000	-7.056428e+001	-7.056428e+001	0.000000e+000	0.000000e+000	
5.058854e+001	7.218824e+001	0.000000e+000	-1.742316e-007	-1.739610e+001	-1.742316e-007	-1.739610e+001	0.000000e+000	0.000000e+000	-6.981973e+001	-6.981973e+001	0.000000e+000	0.000000e+000	
5.060215e+001	7.206759e+001	0.000000e+000	-1.994411e-007	-1.740034e+001	-1.994411e-007	-1.740034e+001	0.000000e+000	0.000000e+000	-7.116698e+001	-7.116698e+001	0.000000e+000	0.000000e+000	
5.061575e+001	7.215830e+001	0.000000e+000	-1.917691e-007	-1.740477e+001	-1.917691e-007	-1.740477e+001	0.000000e+000	0.000000e+000	-7.046214e+001	-7.046214e+001	0.000000e+000	0.000000e+000	
5.062935e+001	7.238736e+001	0.000000e+000	-1.692807e-007	-1.740887e+001	-1.692807e-007	-1.740887e+001	0.000000e+000	0.000000e+000	-6.565922e+001	-6.565922e+001	0.000000e+000	0.000000e+000	
5.064295e+001	7.222190e+001	0.000000e+000	-1.955260e-007	-1.741300e+001	-1.955260e-007	-1.741300e+001	0.000000e+000	0.000000e+000	-6.517958e+001	-6.517958e+001	0.000000e+000	0.000000e+000	
5.065656e+001	7.210914e+001	0.000000e+000	-1.772957e-007	-1.741723e+001	-1.772957e-007	-1.741723e+001	0.000000e+000	0.000000e+000	-6.625300e+001	-6.625300e+001	0.000000e+000	0.000000e+000	
5.067016e+001	7.230502e+001	0.000000e+000	-1.718573e-007	-1.742119e+001	-1.718573e-007	-1.742119e+001	0.000000e+000	0.000000e+000	-6.443896e+001	-6.443896e+001	0.000000e+000	0.000000e+000	
5.068376e+001	7.212307e+001	0.000000e+000	-1.762577e-007	-1.742513e+001	-1.762577e-007	-1.742513e+001	0.000000e+000	0.000000e+000	-6.420604e+001	-6.420604e+001	0.000000e+000	0.000000e+000	
5.069736e+001	7.223310e+001	0.000000e+000	-1.850383e-007	-1.742923e+001	-1.850383e-007	-1.742923e+001	0.000000e+000	0.000000e+000	-6.313285e+001	-6.313285e+001	0.000000e+000	0.000000e+000	
5.071097e+001	7.217964e+001	0.000000e+000	-1.765850e-007	-1.743333e+001	-1.765850e-007	-1.743333e+001	0.000000e+000	0.000000e+000	-6.102488e+001	-6.102488e+001	0.000000e+000	0.000000e+000	
5.072457e+001	7.222766e+001	0.000000e+000	-1.805807e-007	-1.743738e+001	-1.805807e-007	-1.743738e+001	0.000000e+000	0.000000e+000	-6.074429e+001	-6.074429e+001	0.000000e+000	0.000000e+000	
5.073817e+001	7.208774e+001	0.000000e+000	-1.964829e-007	-1.744165e+001	-1.964829e-007	-1.744165e+001	0.000000e+000	0.000000e+000	-5.995743e+001	-5.995743e+001	0.000000e+000	0.000000e+000	
5.075178e+001	7.229572e+001	0.000000e+000	-1.909669e-007	-1.744604e+001	-1.909669e-007	-1.744604e+001	0.000000e+000	0.000000e+000	-5.967632e+001	-5.967632e+001	0.000000e+000	0.000000e+000	
5.076538e+001	7.212000e+001	0.000000e+000	-1.806316e-007	-1.745025e+001	-1.806316e-007	-1.745025e+001	0.000000e+000	0.000000e+000	-5.782904e+001	-5.782904e+001	0.000000e+000	0.000000e+000	
5.077898e+001	7.204993e+001	0.000000e+000	-1.792154e-007	-1.745433e+001	-1.792154e-007	-1.745433e+001	0.000000e+000	0.000000e+000	-5.902595e+001	-5.902595e+001	0.000000e+000	0.000000e+000	
5.079258e+001	7.231920e+001	0.000000e+000	-1.851900e-007	-1.745846e+001	-1.851900e-007	-1.745846e+001	0.000000e+000	0.000000e+000	-5.832145e+001	-5.832145e+001	0.000000e+000	0.000000e+000	
5.080619e+001	7.234882e+001	0.000000e+000	-1.875384e-007	-1.746269e+001	-1.875384e-007	-1.746269e+001	0.000000e+000	0.000000e+000	-5.527413e+001	-5.527413e+001	0.000000e+000	0.000000e+000	
5.081979e+001	7.216086e+001	0.000000e+000	-1.881269e-007	-1.746695e+001	-1.881269e-007	-1.746695e+001	0.000000e+000	0.000000e+000	-5.293860e+001	-5.293860e+001	0.000000e+000	0.000000e+000	
5.083339e+001	7.209557e+001	0.000000e+000	-1.737035e-007	-1.747105e+001	-1.737035e-007	-1.747105e+001	0.000000e+000	0.000000e+000	-5.232241e+001	-5.232241e+001	0.000000e+000	0.000000e+000	
5.084699e+001	7.210613e+001	0.000000e+000	-1.753868e-007	-1.747501e+001	-1.753868e-007	-1.747501e+001	0.000000e+000	0.000000e+000	-5.267901e+001	-5.267901e+001	0.000000e+000	0.000000e+000	
5.086060e+001	7.228670e+001	0.000000e+000	-1.796070e-007	-1.747903e+001	-1.796070e-007	-1.747903e+001	0.000000e+000	0.000000e+000	-5.213507e+001	-5.213507e+001	0.000000e+000	0.000000e+000	
5.087420e+001	7.227244e+001	0.000000e+000	-1.762050e-007	-1.748306e+001	-1.762050e-007	-1.748306e+001	0.000000e+000	0.000000e+000	-5.005122e+001	-5.005122e+001	0.000000e+000	0.000000e+000	
5.088780e+001	7.218097e+001	0.000000e+000	-1.790066e-007	-1.748709e+001	-1.790066e-007	-1.748709e+001	0.000000e+000	0.000000e+000	-4.808808e+001	-4.808808e+001	0.000000e+000	0.000000e+000	
5.090141e+001	7.203239e+001	0.000000e+000	-1.871103e-007	-1.749124e+001	-1.871103e-007	-1.749124e+001	0.000000e+000	0.000000e+000	-4.847612e+001	-4.847612e+001	0.000000e+000	0.000000e+000	
5.091501e+001	7.219550e+001	0.000000e+000	-1.855614e-007	-1.749547e+001	-1.855614e-007	-1.749547e+001	0.000000e+000	0.000000e+000	-4.806967e+001	-4.806967e+001	0.000000e+000	0.000000e+000	
5.092861e+001	7.253889e+001	0.000000e+000	-1.753928e-007	-1.749956e+001	-1.753928e-007	-1.749956e+001	0.000000e+000	0.000000e+000	-4.440740e+001	-4.440740e+001	0.000000e+000	0.000000e+000	
5.094221e+001	7.217309e+001	0.000000e+000	-1.918448e-007	-1.750372e+001	-1.918448e-007	-1.750372e+001	0.000000e+000	0.000000e+000	-4.236948e+001	-4.236948e+001	0.000000e+000	0.000000e+000	
5.095582e+001	7.205024e+001	0.000000e+000	-1.917711e-007	-1.750807e+001	-1.917711e-007	-1.750807e+001	0.000000e+000	0.000000e+000	-4.086024e+001	-4.086024e+001	0.000000e+000	0.000000e+000	
5.096942e+001	7.217791e+001	0.000000e+000	-1.822046e-007	-1.751231e+001	-1.822046e-007	-1.751231e+001	0.000000e+000	0.000000e+000	-4.106468e+001	-4.106468e+001	0.000000e+000	0.000000e+000	
5.098302e+001	7.229453e+001	0.000000e+000	-1.994876e-007	-1.751663e+001	-1.994876e-007	-1.751663e+001	0.000000e+000	0.000000e+000	-4.219517e+001	-4.219517e+001	0.000000e+000	0.000000e+000	
5.099662e+001	7.215009e+001	0.000000e+000	-1.847880e-007	-1.752099e+001	-1.847880e-007	-1.752099e+001	0.000000e+000	0.000000e+000	-4.131138e+001	-4.131138e+001	0.000000e+000	0.000000e+000	
5.101023e+001	7.232685e+001	0.000000e+000	-1.773039e-007	-1.752509e+001	-1.773039e-007	-1.752509e+001	0.000000e+000	0.000000e+000	-3.974619e+001	-3.974619e+001	0.000000e+000	0.000000e+000	
5.102383e+001	7.220691e+001	0.000000e+000	-1.794081e-007	-1.752914e+001	-1.794081e-007	-1.752914e+001	0.000000e+000	0.000000e+000	-4.056660e+001	-4.056660e+001	0.000000e+000	0.000000e+000	
5.103743e+001	7.223099e+001	0.000000e+000	-1.742522e-007	-1.753315e+001	-1.742522e-007	-1.753315e+001	0.000000e+000	0.000000e+000	-4.057051e+001	-4.057051e+001	0.000000e+000	0.000000e+000	
5.105104e+001	7.233394e+001	0.000000e+000	-1.816843e-007	-1.753718e+001	-1.816843e-007	-1.753718e+001	0.000000e+000	0.000000e+000	-3.903221e+001	-3.903221e+001	0.000000e+000	0.000000e+000	
5.106464e+001	7.217817e+001	0.000000e+000	-1.880373e-007	-1.754137e+001	-1.880373e-007	-1.754137e+001	0.000000e+000	0.000000e+000	-3.751883e+001	-3.751883e+001	0.000000e+000	0.000000e+000	
5.107824e+001	7.239803e+001	0.000000e+000	-1.871692e-007	-1.754563e+001	-1.871692e-007	-1.754563e+001	0.000000e+000	0.000000e+000	-3.608173e+001	-3.608173e+001	0.000000e+000	0.000000e+000	
5.109184e+001	7.212453e+001	0.000000e+000	-1.776391e-007	-1.754976e+001	-1.776391e-007	-1.754976e+001	0.000000e+000	0.000000e+000	-3.817470e+001	-3.817470e+001	0.000000e+000	0.000000e+000	
5.110545e+001	7.206684e+001	0.000000e+000	-1.970466e-007	-1.755401e+001	-1.970466e-007	-1.755401e+001	0.000000e+000	0.000000e+000	-3.887927e+001	-3.887927e+001	0.000000e+000	0.000000e+000	
5.111905e+001	7.207213e+001	0.000000e+000	-1.914335e-007	-1.755841e+001	-1.914335e-007	-1.755841e+001	0.000000e+000	0.000000e+000	-3.647970e+001	-3.647970e+001	0.000000e+000	0.000000e+000	
5.113265e+001	7.225502e+001	0.000000e+000	-1.991872e-007	-1.756284e+001	-1.991872e-007	-1.756284e+001	0.000000e+000	0.000000e+000	-3.304621e+001	-3.304621e+001	0.000000e+000	0.000000e+000	
5.114625e+001	7.233269e+001	0.000000e+000	-1.913900e-007	-1.756727e+001	-1.913900e-007	-1.756727e+001	0.000000e+000	0.000000e+000	-3.466631e+001	-3.466631e+001	0.000000e+000	0.000000e+000	
5.115986e+001	7.222615e+001	0.000000e+000	-1.931660e-007	-1.757163e+001	-1.931660e-007	-1.757163e+001	0.000000e+000	0.000000e+000	-3.454531e+001	-3.454531e+001	0.000000e+000	0.000000e+000	
5.117346e+001	7.223912e+001	0.000000e+000	-1.861560e-007	-1.757593e+001	-1.861560e-007	-1.757593e+001	0.000000e+000	0.000000e+000	-3.450460e+001	-3.450460e+001	0.000000e+000	0.000000e+000	
5.118706e+001	7.223257e+001	0.000000e+000	-1.818873e-007	-1.758010e+001	-1.818873e-007	-1.758010e+001	0.000000e+000	0.000000e+000	-3.324182e+001	-3.324182e+001	0.000000e+000	0.000000e+000	
5.120067e+001	7.218001e+001	0.000000e+000	-2.003866e-007	-1.758443e+001	-2.003866e-007	-1.758443e+001	0.000000e+000	0.000000e+000	-3.543607e+001	-3.543607e+001	0.000000e+000	0.000000e+000	
5.121427e+001	7.233028e+001	0.000000e+000	-1.890325e-007	-1.758885e+001	-1.890325e-007	-1.758885e+001	0.000000e+000	0.000000e+000	-3.615658e+001	-3.615658e+001	0.000000e+000	0.000000e+000	
5.122787e+001	7.214501e+001	0.000000e+000	-1.964506e-007	-1.759322e+001	-1.964506e-007	-1.759322e+001	0.000000e+000	0.000000e+000	-3.749709e+001	-3.749709e+001	0.000000e+000	0.000000e+000	
5.124147e+001	7.243424e+001	0.000000e+000	-1.952137e-007	-1.759766e+001	-1.952137e-007	-1.759766e+001	0.000000e+000	0.000000e+000	-3.645666e+001	-3.645666e+001	0.000000e+000	0.000000e+000	
5.125508e+001	7.240222e+001	0.000000e+000	-1.959027e-007	-1.760209e+001	-1.959027e-007	-1.760209e+001	0.000000e+000	0.000000e+000	-3.243467e+001	-3.243467e+001	0.000000e+000	0.000000e+000	
5.126868e+001	7.221488e+001	0.000000e+000	-1.879137e-007	-1.760644e+001	-1.879137e-007	-1.760644e+001	0.000000e+000	0.000000e+000	-3.463204e+001	-3.463204e+001	0.000000e+000	0.000000e+000	
5.128228e+001	7.206408e+001	0.000000e+000	-1.818497e-007	-1.761063e+001	-1.818497e-007	-1.761063e+001	0.000000e+000	0.000000e+000	-3.791157e+001	-3.791157e+001	0.000000e+000	0.000000e+000	
5.129588e+001	7.222990e+001	0.000000e+000	-1.828278e-007	-1.761477e+001	-1.828278e-007	-1.761477e+001	0.000000e+000	0.000000e+000	-3.776943e+001	-3.776943e+001	0.000000e+000	0.000000e+000	
5.130949e+001	7.234291e+001	0.000000e+000	-1.782534e-007	-1.761886e+001	-1.782534e-007	-1.761886e+001	0.000000e+000	0.000000e+000	-3.543448e+001	-3.543448e+001	0.000000e+000	0.000000e+000	
5.132309e+001	7.221037e+001	0.000000e+000	-2.021368e-007	-1.762317e+001	-2.021368e-007	-1.762317e+001	0.000000e+000	0.000000e+000	-3.594937e+001	-3.594937e+001	0.000000e+000	0.000000e+000	
5.133669e+001	7.219537e+001	0.000000e+000	-1.850537e-007	-1.762756e+001	-1.850537e-007	-1.762756e+001	0.000000e+000	0.000000e+000	-3.548859e+001	-3.548859e+001	0.000000e+000	0.000000e+000	
5.135030e+001	7.221617e+001	0.000000e+000	-1.894603e-007	-1.763181e+001	-1.894603e-007	-1.763181e+001	0.000000e+000	0.000000e+000	-3.781282e+001	-3.781282e+001	0.000000e+000	0.000000e+000	
5.136390e+001	7.219921e+001	0.000000e+000	-1.991645e-007	-1.763621e+001	-1.991645e-007	-1.763621e+001	0.000000e+000	0.000000e+000	-3.994969e+001	-3.994969e+001	0.000000e+000	0.000000e+000	
5.137750e+001	7.217773e+001	0.000000e+000	-1.820983e-007	-1.764053e+001	-1.820983e-007	-1.764053e+001	0.000000e+000	0.000000e+000	-3.741545e+001	-3.741545e+001	0.000000e+000	0.000000e+000	
5.139110e+001	7.223461e+001	0.000000e+000	-1.748891e-007	-1.764458e+001	-1.748891e-007	-1.764458e+001	0.000000e+000	0.000000e+000	-3.696765e+001	-3.696765e+001	0.000000e+000	0.000000e+000	
5.140471e+001	7.206778e+001	0.000000e+000	-1.953104e-007	-1.764878e+001	-1.953104e-007	-1.764878e+001	0.000000e+000	0.000000e+000	-4.601293e+001	-4.601293e+001	0.000000e+000	0.000000e+000	
